,STATION,NAME,DATE,TMAX
29072,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-12,35.6
29073,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-13,36.7
29074,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-14,38.9
29075,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-15,39.4
29076,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-16,38.3
29077,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-17,31.7
29078,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-18,30.0
29079,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-19,30.0
29080,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-20,31.1
29081,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-21,35.6
29082,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-22,36.1
29083,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-23,36.7
29084,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-24,36.1
29085,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-25,37.8
29086,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-26,37.8
29087,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-27,37.2
29088,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-28,32.8
29089,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-29,32.2
29090,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-30,32.8
29091,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-08-31,35.6
29092,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-01,36.1
29093,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-02,36.1
29094,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-03,33.9
29095,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-04,35.6
29096,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-05,33.3
29097,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-06,32.8
29098,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-07,26.7
29099,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-08,28.3
29100,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-09,29.4
29101,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-10,27.2
29102,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-11,31.7
29103,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-12,32.8
29104,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-13,36.1
29105,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-14,36.1
29106,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-15,31.1
29107,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-16,26.1
29108,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-17,26.7
29109,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-18,26.7
29110,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-19,25.6
29111,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-20,29.4
29112,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-21,30.6
29113,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-22,30.6
29114,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-23,32.2
29115,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-24,36.1
29116,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-25,37.8
29117,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-26,33.9
29118,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-27,23.9
29119,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-28,21.7
29120,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-29,20.6
29121,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-09-30,20.0
29122,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-01,23.3
29123,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-02,25.0
29124,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-03,25.6
29125,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-04,24.4
29126,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-05,27.8
29127,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-06,29.4
29128,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-07,31.1
29129,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-08,30.0
29130,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-09,23.9
29131,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-10,25.6
29132,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-11,25.6
29133,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-12,26.1
29134,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-13,26.1
29135,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-14,27.2
29136,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-15,27.2
29137,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-16,24.4
29138,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-17,23.3
29139,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-18,23.3
29140,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-19,23.3
29141,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-20,25.0
29142,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-21,29.4
29143,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-22,28.9
29144,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-23,31.1
29145,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-24,31.1
29146,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-25,30.6
29147,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-26,28.3
29148,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-27,21.7
29149,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-28,20.0
29150,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-29,20.0
29151,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-30,20.6
29152,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-10-31,22.2
29153,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-01,22.2
29154,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-02,24.4
29155,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-03,24.4
29156,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-04,24.4
29157,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-06,25.6
29158,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-07,25.6
29159,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-08,26.1
29160,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-09,26.1
29161,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-10,23.9
29162,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-11,23.9
29163,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-12,23.3
29164,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-13,22.8
29165,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-14,21.1
29166,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-15,20.0
29167,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-16,20.6
29168,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-17,22.8
29169,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-19,20.6
29170,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-20,22.2
29171,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-21,17.8
29172,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-22,19.4
29173,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-23,19.4
29174,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-24,19.4
29175,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-25,17.8
29176,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-26,10.0
29177,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-27,11.7
29178,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-28,10.0
29179,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-29,11.1
29180,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-11-30,11.1
29181,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-01,12.8
29182,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-02,12.8
29183,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-03,14.4
29184,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-04,12.8
29185,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-05,16.7
29186,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-06,19.4
29187,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-07,19.4
29188,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-08,16.7
29189,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-09,15.0
29190,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-10,11.7
29191,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-11,12.8
29192,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-12,17.8
29193,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-13,13.9
29194,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-14,13.3
29195,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-15,13.3
29196,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-16,12.2
29197,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-17,11.1
29198,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-18,11.1
29199,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-19,12.2
29200,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-20,15.0
29201,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-21,12.2
29202,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-22,11.1
29203,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-23,12.8
29204,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-24,10.6
29205,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-25,11.7
29206,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-26,13.3
29207,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-27,14.4
29208,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-28,13.3
29209,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-29,11.1
29210,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-30,13.3
29211,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2019-12-31,13.3
29212,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-01,13.9
29213,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-02,16.7
29214,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-03,14.4
29215,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-04,12.8
29216,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-05,13.3
29217,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-06,13.3
29218,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-07,10.0
29219,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-08,8.9
29220,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-09,11.1
29221,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-10,12.8
29222,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-11,14.4
29223,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-12,11.1
29224,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-13,13.9
29225,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-14,13.3
29226,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-15,10.6
29227,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-16,9.4
29228,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-17,7.2
29229,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-18,11.7
29230,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-19,8.3
29231,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-20,9.4
29232,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-21,13.3
29233,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-22,15.6
29234,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-23,12.8
29235,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-24,15.6
29236,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-25,16.1
29237,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-26,18.9
29238,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-27,17.2
29239,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-28,15.6
29240,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-29,17.8
29241,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-30,17.8
29242,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-01-31,18.3
29243,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-01,18.3
29244,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-02,14.4
29245,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-03,12.2
29246,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-04,12.8
29247,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-05,15.6
29248,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-06,16.7
29249,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-07,17.8
29250,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-08,17.8
29251,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-09,16.7
29252,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-10,21.7
29253,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-11,22.8
29254,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-12,18.9
29255,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-13,17.2
29256,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-14,17.8
29257,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-15,17.8
29258,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-16,18.9
29259,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-17,21.1
29260,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-18,18.9
29261,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-19,18.9
29262,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-20,27.2
29263,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-21,22.8
29264,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-22,21.1
29265,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-23,16.1
29266,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-24,22.8
29267,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-25,23.3
29268,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-26,23.9
29269,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-27,25.0
29270,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-28,22.8
29271,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-02-29,19.4
29272,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-01,17.2
29273,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-02,22.2
29274,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-03,25.6
29275,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-04,24.4
29276,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-05,21.7
29277,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-06,17.2
29278,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-07,14.4
29279,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-08,14.4
29280,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-09,19.4
29281,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-10,25.0
29282,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-11,22.8
29283,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-12,27.8
29284,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-13,20.0
29285,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-14,12.2
29286,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-15,12.2
29287,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-16,8.3
29288,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-17,12.8
29289,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-18,11.7
29290,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-19,16.1
29291,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-20,17.8
29292,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-21,18.3
29293,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-22,20.6
29294,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-23,16.7
29295,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-24,14.4
29296,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-25,14.4
29297,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-26,16.1
29298,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-27,17.2
29299,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-28,13.3
29300,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-29,17.8
29301,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-30,18.9
29302,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-03-31,22.2
29303,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-01,18.9
29304,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-02,20.0
29305,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-03,20.6
29306,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-04,13.3
29307,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-05,13.3
29308,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-06,15.0
29309,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-07,18.9
29310,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-08,16.7
29311,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-09,17.8
29312,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-10,22.8
29313,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-11,20.0
29314,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-12,23.3
29315,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-13,25.6
29316,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-14,27.2
29317,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-15,26.1
29318,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-16,27.2
29319,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-17,22.8
29320,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-18,21.1
29321,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-19,20.6
29322,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-20,20.6
29323,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-21,26.7
29324,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-22,28.9
29325,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-23,30.0
29326,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-24,33.3
29327,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-25,32.2
29328,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-26,30.0
29329,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-27,30.6
29330,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-28,32.8
29331,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-29,27.8
29332,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-04-30,28.9
29333,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-01,28.3
29334,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-02,24.4
29335,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-03,25.6
29336,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-04,28.9
29337,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-05,30.0
29338,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-06,30.0
29339,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-07,33.3
29340,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-08,35.0
29341,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-09,33.9
29342,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-10,27.2
29343,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-11,25.6
29344,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-12,22.2
29345,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-13,20.6
29346,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-14,22.2
29347,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-15,26.7
29348,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-16,28.3
29349,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-17,25.6
29350,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-18,21.7
29351,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-19,23.9
29352,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-20,24.4
29353,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-21,29.4
29354,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-22,26.1
29355,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-23,30.0
29356,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-24,33.9
29357,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-25,36.7
29358,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-26,38.3
29359,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-27,38.9
29360,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-28,38.3
29361,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-29,30.6
29362,USW00093225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",2020-05-30,26.7
